@requestId,@xrayTraceId,@duration,@timestamp
087c5ff7-4a7f-43a5-8b94-9aabbb5a40b2,1-5d23f381-4a6e8915b49a701d9fac1114,4572.01,2019-07-09 01:53:12.520
ad2f80f3-fc90-4c8f-adcc-f4a196902eaa,1-5d23f389-30145a700e78232ca5e0b1dc,224.7,2019-07-09 01:53:13.839
18359f7b-2c0c-48c3-afe8-d3abcd833d2a,1-5d23f38a-8d75e300fadf56d4e304c8b8,291.2,2019-07-09 01:53:15.239
9eb851ac-2d37-4a00-aed5-78dfc4f0389d,1-5d23f38c-045f97ecd424e92a5f616fc4,1432.89,2019-07-09 01:53:17.759
635e0566-b5fb-4a95-a976-8e21077c579e,1-5d23f38e-5e4c2e92b519f70ed4aea80a,934.53,2019-07-09 01:53:19.780
fd3ac01f-74f0-466f-b808-de022f4fde8f,1-5d23f390-7751adb038b48734cf13d93c,936.22,2019-07-09 01:53:21.799
e4fec47f-a7ba-4fc9-a39a-4abc97e60ffa,1-5d23f392-bab6ba3f5226b775dae0d309,744.66,2019-07-09 01:53:23.659
cc5e64f4-fc6b-4805-89cc-b8992ca9ba7e,1-5d23f394-48533bed879b162e574c066e,110.88,2019-07-09 01:53:24.879
7786185c-8849-42e2-99d9-694a28b9dfab,1-5d23f395-f94f60db5944a905ce5605bb,155.1,2019-07-09 01:53:26.139
d988f198-88b9-4e2f-96f9-e1317a4531a4,1-5d23f397-be13f12666a01ff8eb7d4100,635.34,2019-07-09 01:53:27.859
405ef435-40af-4bab-bb80-5521186c2802,1-5d23f398-2a985f9463b654d2c204eb99,782.62,2019-07-09 01:53:29.740
0bf7efbb-1ad4-4d4d-8b17-2de48fd6865c,1-5d23f39a-9ebf476c592e6c302c50d9e8,57.05,2019-07-09 01:53:30.920
b2b23c1e-798c-49c8-823a-94f8343e9588,1-5d23f39c-41bc93468abb605aa3e9f4b4,192.33,2019-07-09 01:53:32.279
448d4fc0-f147-42c4-8e9b-b904cd67c803,1-5d23f39d-a10297245237b33cbea406c2,709.46,2019-07-09 01:53:34.059
0e52d31d-a47e-4ae7-801a-1acd00ea5452,1-5d23f39f-6e192330ba94ee1ad4614ec6,148.41,2019-07-09 01:53:35.303
7d0013e7-0e4f-4f1f-a89b-c06b6d25a607,1-5d23f3a0-1d0e9860f0ca886006630700,291.3,2019-07-09 01:53:36.719
6a96c08d-ac21-406c-9703-97a97c699e1c,1-5d23f3a1-52b8b01814cd17e03f0e8cf0,862.02,2019-07-09 01:53:38.659
466d74d0-bb3d-4ba4-8282-f9561551bdad,1-5d23f3a3-af20807beca43950a8450534,1178.14,2019-07-09 01:53:40.919
345d0a77-b03a-4245-a29d-253690e4417d,1-5d23f3a5-8c65bf74a8a1ad58ede6dfb0,1136.37,2019-07-09 01:53:43.139
9fe9c3a9-2c58-4c8b-863d-6508d730ec59,1-5d23f3a8-bb001dd4c0c0742485af09c8,267.33,2019-07-09 01:53:44.499
e73630e3-ed80-4076-a1fb-996b76631eb7,,239.55,2019-07-09 01:53:45.822
2547e578-3f1b-44be-abfa-cad152faa262,1-5d23f3aa-94b3e4b79c973b0f3b098669,93.14,2019-07-09 01:53:47.000
12e9528f-f4a6-4bd8-a6ff-9e671d8c0ca7,1-5d23f3ac-919b14f2ee5052385fb87906,1380.31,2019-07-09 01:53:49.520
f5579f41-972c-4713-bbea-08bd18c68d40,1-5d23f3ae-b2940a1a955588362e6a6434,100.57,2019-07-09 01:53:50.720
eb71c1f2-6da8-49f3-851e-294c3b52edd8,1-5d23f3af-e34aee6676a94608e9cd68b4,169.8,2019-07-09 01:53:51.999
cbc1ba6d-9511-4f4c-8319-18fbaa0afa33,1-5d23f3b1-c8a73650aab479e08c29b0b8,539.71,2019-07-09 01:53:53.601
4bd2d679-2593-4720-952d-30b93094974d,1-5d23f3b2-8a76b320cdb00d00f36830c0,97.72,2019-07-09 01:53:54.787
c2454adb-4558-4568-a2e9-8a27348db92f,1-5d23f3b3-614d7b81d4a4cf508150d998,912.14,2019-07-09 01:53:56.802
550e533c-e71c-4d40-aee9-a203daf726e4,,987.69,2019-07-09 01:53:58.881
b17a1b2f-66ff-46f5-9d70-f210afff201a,1-5d23f3b7-a6cb181b943d3aacfebe15b7,1056.82,2019-07-09 01:54:01.039
acb34659-e6ef-4b98-b0a0-61b9c862d7e9,1-5d23f3ba-6b40578cd5f6acea2dee58a6,130.83,2019-07-09 01:54:02.260
71ecc850-56ad-4d71-aa6b-8d0440a0b610,1-5d23f3bb-05d3802bd81a481be580a3a8,1377.57,2019-07-09 01:54:04.720
bbce99eb-bd9a-46a8-b7f6-1d2096d7444f,1-5d23f3bd-7dff03accf78232ff6313d53,646.79,2019-07-09 01:54:06.459
66fc597a-620b-43bb-8096-795133fb3a0d,1-5d23f3bf-07ea3a6838a1ed48f7cc17c4,143.4,2019-07-09 01:54:07.721
8bf80e26-4c3f-4b7a-b9ac-c7c0c5ede68d,1-5d23f3c0-de62c17855c42c58e7a28a90,489.34,2019-07-09 01:54:09.301
6567c5d0-4d7d-454c-bf11-f61532faf950,1-5d23f3c2-68a37254931a9318827ed724,1046.67,2019-07-09 01:54:11.441
41641b9f-c287-4eb6-9c78-fab585e0ca24,1-5d23f3c4-65a7a742377ef712f533c1a0,912.87,2019-07-09 01:54:13.440
1d4e9eae-7211-42d2-acd0-abf45c1fc474,1-5d23f3c6-1f159ff64f9b00a07d0c2c0a,51.22,2019-07-09 01:54:14.582
37af4473-49b3-43b9-a723-e9cb3efd9936,1-5d23f3c7-6d9f64a235c953c4990e2e8a,612.13,2019-07-09 01:54:16.280
fc7e22bd-3aa1-4ccd-9794-acd342cbcc97,1-5d23f3c9-f32a830684ca15d693ddcde8,74.85,2019-07-09 01:54:17.441
af94f349-754b-4cad-91ad-5af296d71c09,1-5d23f3ca-bb49dd20a895a548de4f120c,1029.88,2019-07-09 01:54:19.561
6061425f-ece7-4496-9c2d-097080be7c3f,1-5d23f3cc-f3ce70d8a5c0b178b84e5e10,235.28,2019-07-09 01:54:20.881
19e2dfc9-a280-4d71-a963-3b915c1e7393,1-5d23f3cd-a0a6e6c6d3de6ce8e38c6aca,270.87,2019-07-09 01:54:22.260
a6801624-18ff-42df-b801-404012f641b1,1-5d23f3cf-ebd171709c235260f087f0a0,103.52,2019-07-09 01:54:23.460
1bad94d4-e2ee-4369-b58f-0e5ae471578c,1-5d23f3d0-a942f850c9f422b0428ea0c0,181.82,2019-07-09 01:54:24.740
f041a1d0-75bc-4c05-b8b8-6d71618a87c0,1-5d23f3d1-7e753370b5c61fac7598b6e4,110.54,2019-07-09 01:54:25.959
c80713bc-1f6d-4439-bf44-f434e3e3c1a8,1-5d23f3d3-4684540ebe443408a664668c,166.97,2019-07-09 01:54:27.200
02b550ec-63ef-4247-99a7-32a6bbd734e3,,1149.24,2019-07-09 01:54:29.441
3a025637-4414-4b75-a88f-21c01ce65012,1-5d23f3d6-bbae3990b9be76790c59d375,448.24,2019-07-09 01:54:30.980
a3b924b0-0de4-45e5-9e30-fbe0d9810362,1-5d23f3d8-f7d80b3847cc95aa51b704a4,1416.06,2019-07-09 01:54:33.481
27e588d5-d966-4140-a5e9-573950f57d79,1-5d23f3da-96883004804fcf9082fbe224,145.33,2019-07-09 01:54:34.739
82003999-f3ba-4d7e-8507-28fdef46df04,1-5d23f3db-b92a7230556c9f7515765f6a,48.97,2019-07-09 01:54:35.860
bdc38876-fc10-4da2-9b8c-f17ca3db2181,1-5d23f3dc-4c664062dece329ad979aeb0,81.97,2019-07-09 01:54:37.041
c094cbc1-75e7-45d1-a8df-99287f623ae3,1-5d23f3de-8f90054887bbb378a3f8f218,131.74,2019-07-09 01:54:38.261
77d45df8-1504-417c-926b-3e17fc260295,1-5d23f3df-842d8e8459e5e5a8e67d9cc6,251.91,2019-07-09 01:54:39.599
e332b087-989d-4616-bd93-ab4fda0a3dd7,1-5d23f3e0-46dc0944c8581af08c0027d0,1033.31,2019-07-09 01:54:41.720
f87bea37-8b65-4276-b04f-e8dd6d244a01,1-5d23f3e2-d869b5fd783655f969e4fd4c,69.83,2019-07-09 01:54:42.880
aed40a53-6c15-4b61-b4ed-c5351d2df51f,1-5d23f3e3-2dbedb24cbd7017ec9f898ba,575.18,2019-07-09 01:54:44.540
a8da09ec-9cf3-4c78-b439-92d4f94e2604,1-5d23f3e5-718a91f8557d0ecc0b54fb60,1276.92,2019-07-09 01:54:46.900
a32959e5-87b0-4049-aa88-41b824b08183,1-5d23f3e7-d4c1b61466cf42e8061c94f8,90.42,2019-07-09 01:54:48.119
d35a6ea0-d13b-42d8-bb17-f2be8fb28ec0,1-5d23f6d2-7bb23108fa54a03029f11488,272.4,2019-07-09 02:07:14.320
be799fe4-01bb-4f49-b554-d5aab2b69aae,1-5d23f6d3-7a05d5b91c0fe0ac1b8a0849,918.95,2019-07-09 02:07:16.320
1487df92-afd9-4b05-957b-1fc2a0bc5433,1-5d23f6d5-d1af2b9cafe6defb859411b6,103.43,2019-07-09 02:07:17.539
8991e463-18b2-42eb-9f71-e265bcec3672,1-5d23f6d6-4b52e85bcfea97a41752be0e,486.82,2019-07-09 02:07:19.100
449f333c-fd54-4b3a-99a8-7ac87d6b4b54,1-5d23f6d8-7742c28cc1522c90202aef8c,952.54,2019-07-09 02:07:21.161
55111e86-b7de-420e-8110-9898e0819df4,1-5d23f6da-b0f82b6afbe44468025cad89,58.07,2019-07-09 02:07:22.322
344cf3e5-f089-4c93-96c5-42b1334950ef,1-5d23f6db-da59bec9ede80f28371527c1,1082.58,2019-07-09 02:07:24.483
f79851c3-4272-402f-8c24-fa9e07a2ae69,1-5d23f6dd-6108951c064fd24b8001223d,187.56,2019-07-09 02:07:25.761
3e869fce-1279-4b40-98f6-c528fb7f59d5,1-5d23f6de-d1d4e4a0904abca8190cd020,1240.1,2019-07-09 02:07:28.084
2f7cfc36-b52d-40be-9813-0ca1b45f6d58,1-5d23f6e1-cfcc4300cb0bd0004b02ae00,1309.54,2019-07-09 02:07:30.481
eaf1353f-b340-42a1-a310-441fb4064e98,1-5d23f6e3-4b7365dca84361e8cc79745c,458.05,2019-07-09 02:07:32.041
1b2093c1-92f5-432a-baa0-ec37f2acc811,1-5d23f6e5-1ac11f80caa09b20e5ffbc20,107.71,2019-07-09 02:07:33.245
4104a26a-255b-4668-ba61-c0008345a725,1-5d23f6e6-d081c65f9ebc4f288dd95d7c,1210.63,2019-07-09 02:07:35.559
f57415ad-8043-442a-8270-9c2a7fcd2133,1-5d23f6e8-6b290734b9641907b65ca15a,491.17,2019-07-09 02:07:37.139
cabf2095-3be0-4cf9-814b-4304001470d7,1-5d23f6ea-9ffa4da410c1f09e2fbbb93e,1344.62,2019-07-09 02:07:39.579
3bb7705e-6e59-4f55-82ce-797791ac9962,1-5d23f6ec-784329240f3183f88d30fd58,1303.36,2019-07-09 02:07:41.962
fc5adce3-955c-4744-8dfd-ead0e7f37fa0,1-5d23f6ef-60804aef7aca2a7c20c26fc8,1085.26,2019-07-09 02:07:44.139
20481d97-9635-4c67-9f7f-d0695503c5c4,1-5d23f6f1-7a6fe7768ea8fd4e158e32ac,133.85,2019-07-09 02:07:45.361
2c2486cf-49a8-4cb6-8f8e-db051cbd20a9,1-5d23f6f2-be41af00e0608680644f5fe8,216.12,2019-07-09 02:07:46.679
d0698a08-aa71-412d-8796-b38a587dd6c9,1-5d23f6f3-813c4dfd5ab5a288ba8cbfe4,706.44,2019-07-09 02:07:48.462
6a40e7d0-598d-4bb4-86eb-18aac61d6e20,1-5d23f6f5-934964109c4d62605359e2e0,980.9,2019-07-09 02:07:50.540
b043bbbc-c777-437e-8d6b-b3c721622c29,1-5d23f6f7-29e6a629166980bd2d98a6fd,1468.22,2019-07-09 02:07:53.101
91b688c8-69ad-4e56-aaea-2259ccfa69ff,1-5d23f6fa-d4b0f001e4d34bea535c8814,659.2,2019-07-09 02:07:54.859
1cb5f8ba-ac52-45b6-9289-17f0c76420dd,1-5d23f6fb-b2692bac231c69c88068ac2c,191.3,2019-07-09 02:07:56.140
a524888d-c11a-486a-aaa1-e31a44bc1d9c,1-5d23f6fd-3cb4dcd00259528fa854fe0f,232.89,2019-07-09 02:07:57.460
05f92c6a-9fd8-4b6c-8499-f7ed639d7161,1-5d23f6fe-9d338008b85b16f84b8f7340,377.68,2019-07-09 02:07:58.920
c285afdf-aa8b-416f-bc99-2436835e3e6e,1-5d23f700-0de74ee2237bab8ee460d922,972.39,2019-07-09 02:08:01.001
ea7ae16f-2bf9-40c7-8fae-4331a2941ba5,1-5d23f702-b01b752d6f702b8401c6fe54,1017.23,2019-07-09 02:08:03.125
0725b87a-5f72-45f6-bd48-c8af71347cde,1-5d23f704-911c80e11eac2d8420692e53,1212.65,2019-07-09 02:08:05.459
7c02cdd6-230d-4d50-8811-c438329b3429,1-5d23f706-68c5ceb83198a3b3474b220a,221.37,2019-07-09 02:08:06.799
f32e38f2-e6e0-461f-8893-dc2bcca1593e,1-5d23f707-3054ea878ded6e8917865a57,540.84,2019-07-09 02:08:08.419
a7a3f196-e8fc-43b8-ab36-5aaa35aa7451,1-5d23f709-a1360d7853a5ddd911ef18cb,852.73,2019-07-09 02:08:10.360
542d81e3-0f5e-491b-a466-cdebd8af62af,1-5d23f70b-dd40829ddb2c6a6e12820288,32.23,2019-07-09 02:08:11.499
ef0eb45b-cbc0-4207-80f0-e5a9671f70c5,1-5d23f70c-870abe90cb6b678c38c91b40,54.56,2019-07-09 02:08:12.626
1abfecf2-8681-4a3f-ae3c-d4ec386f6fe1,1-5d23f70d-83201c20280b1f53c52a718b,93.91,2019-07-09 02:08:13.804
bdc53ad0-c960-48ac-92af-ce0f72c4e722,1-5d23f70e-27c8e5612642606686d1a243,1224.34,2019-07-09 02:08:16.122
c63e0090-79fc-422b-83c9-8270fc29d0ea,1-5d23f711-f4f91520edf07c00e95ef800,397.05,2019-07-09 02:08:17.619
4b80f787-73a0-40f4-8afd-9266938164d3,1-5d23f712-500e3eb37a46cb5886ec2955,50.72,2019-07-09 02:08:18.739
37667562-5ff6-4696-949c-9ce1ca0e2072,1-5d23f713-f93e272699cca8d386a58287,217.7,2019-07-09 02:08:20.041
e8fd38d8-bcf4-43bf-bb9e-63c0cd07b022,1-5d23f715-327524482d1c1812396821d8,854.99,2019-07-09 02:08:21.982
7de06863-3e52-4b63-b09d-091c71e8e511,1-5d23f717-c737e1682e167bbc8cc886b5,1086.31,2019-07-09 02:08:24.162
e32f8d37-2718-4ed9-97b4-80f2264f6382,1-5d23f719-3b6b70e286a326bcbfd0b90a,370.59,2019-07-09 02:08:25.622
8cd29e23-0f49-461e-87f2-cdf3ad5ba86e,1-5d23f71a-5cdf2c919e611f7cdf4245b6,1195.76,2019-07-09 02:08:27.903
e708cfb2-ffb0-49f8-9615-5f1f53239ba1,1-5d23f71c-ed233c7316641254a36402ac,335.11,2019-07-09 02:08:29.322
0a78979c-9532-4228-8570-c786a585ad80,1-5d23f71e-3acaf1f303f4d3b1ccfafb83,728.92,2019-07-09 02:08:31.139
63098f26-71ee-4790-a3d0-961d982809dd,1-5d23f720-23e8c4d23da6a77cbedbc412,131.55,2019-07-09 02:08:32.360
bd55148b-a94d-4918-94f4-b5aac3518535,1-5d23f721-f4dea5bed429d2c23891feae,88.59,2019-07-09 02:08:33.539
79e8d92c-b150-4eb2-b761-a83ab60369ab,1-5d23f722-6577c79ce65497f4b4f85f7c,783.57,2019-07-09 02:08:35.400
1a6983b3-20ed-4dba-b5d8-150ef9347e98,1-5d23f724-2d66ad7a1166e6e6e3340fc6,298.72,2019-07-09 02:08:36.785
98ac6abc-86e3-4e4b-a54b-9b9713294a4e,1-5d23f725-44c9976295973a02c395d1c4,1604.31,2019-07-09 02:08:39.500
de804405-5a55-4897-8979-7345def567e7,1-5d23f728-d427ed0464d9d0104415b4bc,462.14,2019-07-09 02:08:41.062
7a8ba621-a9a4-427f-8ffe-57710d2d0c6a,1-5d23f72a-e624a840525b29405c614550,772.71,2019-07-09 02:08:42.919
cbbb1880-e988-4232-acd6-d394090ded5a,1-5d23f72c-484cc48223ed2ccdfa8f115a,913.88,2019-07-09 02:08:44.922
ceee3f54-d166-4f9b-847f-d2aab82fdd08,1-5d23f72e-4945f88841e1967342607122,787.51,2019-07-09 02:08:46.799
e3b3367b-2cf8-448e-ae63-4180998c61ad,,215.72,2019-07-09 02:08:48.101
241699f4-1180-49a4-808e-077851788378,1-5d23f731-8fea903cc5a082303cc49c88,610.29,2019-07-09 02:08:49.800
fd37003a-d723-48c9-a31a-1ba6733d8339,1-5d23f732-092bdd0a15adbaa5a9db97d2,1136.39,2019-07-09 02:08:52.026
a7517bfd-907d-4e94-afa2-7e6292ccb7bc,1-5d23f735-21f3811aa4a59b3f6b2bf6d6,1397.22,2019-07-09 02:08:54.519
70558b36-2b6b-417f-a6a2-6d65e1079c0f,1-5d23f737-c6dc27c6e6d175f08f1dd65c,605.63,2019-07-09 02:08:56.301
e7b4155e-1af0-4955-a94a-f27ef57aad01,1-5d23f739-876d3d67e644ec714474f4be,790.9,2019-07-09 02:08:58.179
7d7864cb-0ca0-4a43-a51b-181648678ee7,1-5d23fc6c-abaff4787c32a1d08315cdf8,5195.88,2019-07-09 02:31:16.001
c4f70e6c-e4bd-44e2-a099-3c306074b0b8,1-5d23fc75-83f5941ae442943f0fef859a,1026.21,2019-07-09 02:31:18.103
3f4fb203-493c-4e8d-9004-dd2042e5648a,1-5d23fc77-f46773088d404220ebacffc0,772.07,2019-07-09 02:31:19.981
cc20f41e-de05-4c5f-b6cf-29fad5a650ed,1-5d23fc79-85077ceaa715e6b6a917db18,1283.66,2019-07-09 02:31:22.361
66d173a3-f41b-42c6-8ba6-8b3ad7fc810a,1-5d23fc7b-03145902c774617a00f310dd,176.79,2019-07-09 02:31:23.603
a106caa0-2aae-41ab-bccc-ef555c4e6f08,1-5d23fc7c-7ac492b2447c463a4bf674d4,97.6,2019-07-09 02:31:24.785
6db75337-c39a-42e2-a644-d924c760b752,1-5d23fc7d-e066bd2fc97489744da9bac6,449.21,2019-07-09 02:31:26.322
0608e6c4-75c5-4408-92f8-aa976e1d45eb,1-5d23fc7f-1c634d170a9aee9e840658dc,513.51,2019-07-09 02:31:27.923
2980c016-9c35-4776-a03a-57fcde4f73bd,1-5d23fc81-82c1bee544a0e5882e1f7dbe,110.4,2019-07-09 02:31:29.123
4153cda7-6068-47da-a221-14541ff65f12,1-5d23fc82-00e575cf5581604f1c4cd1fb,1289.86,2019-07-09 02:31:31.523
7fb379f0-17d8-4848-983b-1c62ea2d190a,1-5d23fc84-55092efc9f04708dcb499a59,271.86,2019-07-09 02:31:32.882
63f28eb0-0706-444b-8a0c-cf1a2c4e0fc4,1-5d23fc85-4e9fec9a460d095a818d0d26,1141.9,2019-07-09 02:31:35.123
a6d3d32c-7f2e-40d3-9998-57800c4b69bb,1-5d23fc88-d27cb150fa9a7390cd32c000,113.67,2019-07-09 02:31:36.323
35cdcad6-5177-4f2c-8d0a-20d1527d1aec,1-5d23fc89-6298f0d5ea89cf53f20bf11e,1048.52,2019-07-09 02:31:38.462
3a9a5941-ab91-4ee5-8d00-41734e29156f,1-5d23fc8b-4c72abe0fc9120a0b91bd4d8,307.66,2019-07-09 02:31:39.862
aa268049-ef42-4afc-b26f-a22e653981fb,1-5d23fc8c-59c2701f096acb42ed7e3d48,965.87,2019-07-09 02:31:41.961
d1ee5ec7-7cdf-4f08-98cc-666798ce17da,1-5d23fc8f-bc453bdb6e0517ff23719efa,571.97,2019-07-09 02:31:43.623
bab81448-114e-4e32-b64c-bea44378033f,1-5d23fc90-8025d290f0778420546132a8,720.77,2019-07-09 02:31:45.441
d871a999-d873-492c-9dc5-95033c7ddedb,1-5d23fc92-799401e5ba1d88ef53b2a77f,1389.95,2019-07-09 02:31:47.902
edaa53a9-98f3-4ada-99c7-89b6e475e8d0,1-5d23fc95-0fe5eda82db11bd424c2ab4e,71.72,2019-07-09 02:31:49.062
6cc5fff9-4830-4aec-8bb8-ef9cf229949f,1-5d23fc96-9329666c1ebb48913d3a2260,1393.44,2019-07-09 02:31:51.542
b51a7e98-0113-489f-aab4-7bd1e8d3ed09,1-5d23fc98-bd89f03607036fb71c5085c5,689.11,2019-07-09 02:31:53.322
2c45f739-70fd-44db-a59f-31a01eb1562b,1-5d23fc9a-86e2748eb6a976af4ed62a42,1088.8,2019-07-09 02:31:55.495
0b59bf22-d684-410b-9ede-56cfe04f058e,1-5d23fc9c-25629338c3f186203c5bf070,98.78,2019-07-09 02:31:56.682
bf878154-144d-4ac2-ad99-f32298c40a99,1-5d23fc9d-cab79260ef55ce82d80f21e0,483.23,2019-07-09 02:31:58.264
901bb770-4b96-4481-a856-829ddab58721,1-5d23fc9f-69d74f5050abfb9063f5cef8,203.19,2019-07-09 02:31:59.583
b9beedd0-b7b6-423f-8a33-e6e55fdc7b10,1-5d23fca0-e82cde10381ce9804584e6b0,474.04,2019-07-09 02:32:01.143
b48f299b-1bc8-4780-99a7-0a49c55c0ccf,1-5d23fca2-ac179418e7d2f025abb70810,391.56,2019-07-09 02:32:02.624
b3f1d697-9953-41c8-a415-0bcf4bd79d15,1-5d23fca3-483a285e94ab754d27c32884,1375.55,2019-07-09 02:32:05.087
9f278494-1158-41da-9684-7c79cdde6ef4,1-5d23fca6-3405a4606b4082f0a6591320,429.65,2019-07-09 02:32:06.621
2ae9ce6d-7c57-4116-82e3-b04fea73bab1,1-5d23fca7-9314c7ac8adbc0c6b4f3870e,420.4,2019-07-09 02:32:08.141
5ecb75da-7955-49cb-906b-bbaf536c79ae,1-5d23fca9-02b1c2acec9b30181c417e0c,1116.32,2019-07-09 02:32:10.343
c9171db1-c869-4a22-8d03-2c00c2d1f388,1-5d23fcab-3ac020ecc8b24648a969f256,651.78,2019-07-09 02:32:12.085
39157756-27cd-4df8-b8de-a617109e41ea,1-5d23fcad-56131f620bde0bb6b2df4388,510.03,2019-07-09 02:32:13.682
553f9dcf-6a1f-4a8a-81a6-0580073b5ebd,1-5d23fcae-4722cc3833aab42dd36ade21,177.36,2019-07-09 02:32:14.963
ae0e98b8-7068-4dee-a7e1-bf0eac45f3bd,1-5d23fcb0-0b2dfe1680c80e6508d1c07b,95.83,2019-07-09 02:32:16.164
3664c4f4-4a0c-48e0-81ef-4022f3ec8467,1-5d23fcb1-8c38c44982afcc85d2c38dae,687.17,2019-07-09 02:32:17.942
69f069fe-6019-4846-b70e-43862e376858,1-5d23fcb3-7c7c2f2eb06995282a1b0edc,272.82,2019-07-09 02:32:19.322
bc582e12-4d3a-4e79-bcb8-b52a507ee73e,1-5d23fcb4-1c67af4022c41b08e9fc00b0,513.47,2019-07-09 02:32:20.942
70f737a3-a500-43ff-b49c-778fbc343cf6,1-5d23fcb6-a183f9a8a4cb05986ed29e30,354.81,2019-07-09 02:32:22.402
070d93a0-81a9-4e1f-a0d7-489a7df9687f,1-5d23fcb7-6a46ef35020a68231d0b6384,789.92,2019-07-09 02:32:24.282
03794358-c016-4fea-bfb0-40e016eef96c,1-5d23fcb9-d47501369be564106d2acefb,294.43,2019-07-09 02:32:25.664
9917958f-aa49-4697-8ef1-ed933906f8ea,1-5d23fcba-e2bf561076e22638e2adf298,251.07,2019-07-09 02:32:27.004
a9ad1811-c28e-48b9-a6f9-1b224823cd9f,1-5d23fcbc-cef518b7a0a835c21c8fa013,989.71,2019-07-09 02:32:29.082
4f32c332-8579-4f04-8ee8-d0acbb0c9b9f,1-5d23fcbe-b7236828caa3de9cd7e71b66,131.3,2019-07-09 02:32:30.302
ef7dd03f-ca52-496b-9192-85fd5a4fa5dc,1-5d23fcbf-f39d3584b8bcb103139c2183,74.78,2019-07-09 02:32:31.481
7bf5e93e-c960-4ee6-bfad-8aece59f8dfd,1-5d23fcc0-280057b0352646c8969f8bf0,214.23,2019-07-09 02:32:32.782
eb0ac707-4d84-4dbf-9d95-fde3739ff9f2,1-5d23fcc1-4ff74d4eeabb3c648982a3a6,205.97,2019-07-09 02:32:34.082
b2a0f9ec-2f05-44c0-a8c1-39458faf3f1a,1-5d23fcc3-850676795570752a7457dd9a,198.27,2019-07-09 02:32:35.363
446910f6-e193-431f-b6f3-090ed1e403bb,1-5d23fcc4-c8d4c3ef6a56c7f80142c2be,52.37,2019-07-09 02:32:36.522
b90cd33f-f0db-4f26-992f-050d88feddf1,1-5d23fcc5-98edd1f4cefcf6b852c44f6c,238.78,2019-07-09 02:32:37.846
1b71781a-0ee9-4ab2-b75e-5572d876d4c2,1-5d23fcc6-e82ec4b3f51a0e23346e08f0,413.08,2019-07-09 02:32:39.381
d2d4ef45-373b-493e-a68c-5aa868ceea96,1-5d23fcc8-92b2a16ab435680897795906,872.32,2019-07-09 02:32:41.322
bc788d18-6304-44d1-9a17-d39448f339d0,1-5d23fcca-0a04538c830702f4f2b5bf7c,1556.92,2019-07-09 02:32:43.962
4a8c26a0-11d4-461f-8976-fc567818d05b,1-5d23fccd-6721ee9945a02722327f8c61,1267.79,2019-07-09 02:32:46.323
c2836cb4-c8ba-491c-8cf9-4cef06330185,1-5d23fccf-c0057945b11300e13cc299b3,902.92,2019-07-09 02:32:48.323
bcffeaef-8aea-4eb7-a6ea-24db7e634ddb,1-5d23fcd1-f5fd80c0364216902c7411e8,497.76,2019-07-09 02:32:49.921
898a5d7a-f035-401c-a597-3723ede79814,1-5d23fcd3-06bfde4ae07cc6411afcafe2,1118.96,2019-07-09 02:32:52.141
d5db4755-5970-4295-85a6-2224ceb0f75e,1-5d23fcd5-4e5723de3eee8400d568c96c,47.66,2019-07-09 02:32:53.281
6a175085-0087-4a20-bc50-700198d77e42,1-5d23fcd6-6b92efca644969eee9444877,852.7,2019-07-09 02:32:55.203